,time,open,high,low,close,%Change
554,"03-Feb-2022, 08:00:00",1807.41,1808.66,1804.98,1808.51,0.0609
555,"03-Feb-2022, 09:00:00",1808.51,1808.95,1804.98,1806.45,-0.1139
556,"03-Feb-2022, 10:00:00",1806.3,1807.77,1804.9,1807.04,0.041
557,"03-Feb-2022, 11:00:00",1806.89,1807.19,1805.05,1806.08,-0.0448
558,"03-Feb-2022, 12:00:00",1806.38,1806.82,1804.32,1806.6,0.0122
559,"03-Feb-2022, 13:00:00",1806.67,1806.82,1803.95,1805.13,-0.0852
560,"03-Feb-2022, 14:00:00",1805.13,1806.01,1801.96,1804.39,-0.041
561,"03-Feb-2022, 15:00:00",1804.32,1805.2,1801.89,1805.2,0.0488
562,"03-Feb-2022, 16:00:00",1805.05,1806.01,1801.89,1803.21,-0.1019
563,"03-Feb-2022, 17:00:00",1803.21,1804.17,1801.52,1802.7,-0.0283
564,"03-Feb-2022, 18:00:00",1802.99,1805.13,1801.08,1804.17,0.0654
565,"03-Feb-2022, 19:00:00",1804.1,1804.76,1799.46,1801.96,-0.1186
566,"03-Feb-2022, 20:00:00",1801.82,1804.61,1799.61,1802.4,0.0322
567,"03-Feb-2022, 21:00:00",1802.48,1805.13,1787.91,1791.3,-0.6203
568,"03-Feb-2022, 22:00:00",1791.37,1804.17,1789.68,1803.07,0.6531
569,"03-Feb-2022, 23:00:00",1802.92,1807.63,1799.98,1806.74,0.2119
570,"04-Feb-2022, 00:00:00",1806.67,1807.04,1802.26,1803.95,-0.1506
571,"04-Feb-2022, 01:00:00",1803.95,1805.42,1801.89,1805.2,0.0693
572,"04-Feb-2022, 02:00:00",1805.27,1806.67,1803.36,1804.98,-0.0161
573,"04-Feb-2022, 03:00:00",1804.98,1806.38,1803.88,1805.13,0.0083
574,"04-Feb-2022, 04:00:00",1805.13,1806.3,1803.36,1804.54,-0.0327
575,"04-Feb-2022, 05:00:00",1803.8,1804.61,1803.8,1804.39,0.0327
576,"04-Feb-2022, 06:00:00",1803.88,1806.45,1803.88,1805.64,0.0976
577,"04-Feb-2022, 07:00:00",1805.64,1806.16,1803.95,1805.86,0.0122
578,"04-Feb-2022, 08:00:00",1805.71,1807.33,1804.9,1807.19,0.082
579,"04-Feb-2022, 09:00:00",1807.04,1807.55,1804.68,1806.01,-0.057
580,"04-Feb-2022, 10:00:00",1806.01,1806.89,1804.76,1806.38,0.0205
581,"04-Feb-2022, 11:00:00",1806.3,1807.99,1805.2,1806.01,-0.0161
582,"04-Feb-2022, 12:00:00",1806.38,1807.41,1805.05,1806.08,-0.0166
583,"04-Feb-2022, 13:00:00",1806.45,1807.19,1804.61,1807.04,0.0327
584,"04-Feb-2022, 14:00:00",1806.82,1809.17,1805.2,1807.19,0.0205
585,"04-Feb-2022, 15:00:00",1807.11,1810.05,1805.35,1808.58,0.0813
586,"04-Feb-2022, 16:00:00",1808.36,1811.89,1807.41,1810.86,0.1382
587,"04-Feb-2022, 17:00:00",1810.86,1814.39,1809.98,1813.29,0.1342
588,"04-Feb-2022, 18:00:00",1813.29,1813.51,1808.88,1810.79,-0.1379
